,Transaction Type,Action,State Cd,County Cd,Site ID,Parameter Cd,POC,Dur Cd,Unit Cd,Meth Cd,Date,Time,Value,Null Data Cd,Col Freq,Mon Protocol ID,Qual Cd 1,Qual Cd 2,Qual Cd 3,Qual Cd 4,Qual Cd 5,Qual Cd 6,Qual Cd 7,Qual Cd 8,Qual Cd 9,Qual Cd 10,Alternate MDL,Uncertainty Value
10273,RD,I,48,441,1509,43202,1,7,8,174,20190702,00:00,2.46,,6.0,,SQ,,,,,,,,,,0.5,
10274,RD,I,48,441,1509,43202,1,7,8,174,20190708,00:00,5.33,,6.0,,,,,,,,,,,,0.5,
10275,RD,I,48,441,1509,43202,1,7,8,174,20190714,00:00,5.87,,6.0,,,,,,,,,,,,0.5,
10276,RD,I,48,441,1509,43202,1,7,8,174,20190720,00:00,3.94,,6.0,,SQ,,,,,,,,,,0.5,
10277,RD,I,48,441,1509,43202,1,7,8,174,20190726,00:00,3.04,,6.0,,SQ,,,,,,,,,,0.5,
10278,RD,I,48,441,1509,43202,1,7,8,174,20190801,00:00,1.75,,6.0,,SQ,,,,,,,,,,0.5,
10279,RD,I,48,441,1509,43202,1,7,8,174,20190807,00:00,2.98,,6.0,,SQ,,,,,,,,,,0.5,
10280,RD,I,48,441,1509,43202,1,7,8,174,20190813,00:00,3.49,,6.0,,SQ,,,,,,,,,,0.5,
10281,RD,I,48,441,1509,43202,1,7,8,174,20190819,00:00,2.59,,6.0,,SQ,,,,,,,,,,0.5,
10282,RD,I,48,441,1509,43202,1,7,8,174,20190825,00:00,6.95,,6.0,,,,,,,,,,,,0.5,
10283,RD,I,48,441,1509,43202,1,7,8,174,20190831,00:00,6.85,,6.0,,,,,,,,,,,,0.5,
10284,RD,I,48,441,1509,43202,1,7,8,174,20190906,00:00,4.81,,6.0,,,,,,,,,,,,0.5,
10285,RD,I,48,441,1509,43202,1,7,8,174,20190912,00:00,3.22,,6.0,,SQ,,,,,,,,,,0.5,
10286,RD,I,48,441,1509,43202,1,7,8,174,20190918,00:00,4.13,,6.0,,SQ,,,,,,,,,,0.5,
10287,RD,I,48,441,1509,43202,1,7,8,174,20190924,00:00,5.15,,6.0,,,,,,,,,,,,0.5,
10288,RD,I,48,441,1509,43202,1,7,8,174,20190930,00:00,2.39,,6.0,,SQ,,,,,,,,,,0.5,
10289,RD,I,48,441,1509,43202,1,7,8,174,20191006,00:00,9.1,,6.0,,,,,,,,,,,,0.5,
10290,RD,I,48,441,1509,43202,1,7,8,174,20191013,00:00,10.67,,6.0,,,,,,,,,,,,0.5,
10291,RD,I,48,441,1509,43202,1,7,8,174,20191019,00:00,15.9,,6.0,,,,,,,,,,,,0.5,
10292,RD,I,48,441,1509,43202,1,7,8,174,20191024,00:00,13.73,,6.0,,,,,,,,,,,,0.5,
10293,RD,I,48,441,1509,43202,1,7,8,174,20191030,00:00,10.85,,6.0,,,,,,,,,,,,0.5,
10294,RD,I,48,441,1509,43202,1,7,8,174,20191105,00:00,26.22,,6.0,,,,,,,,,,,,0.5,
10295,RD,I,48,441,1509,43202,1,7,8,174,20191111,00:00,9.86,,6.0,,,,,,,,,,,,0.5,
10296,RD,I,48,441,1509,43202,1,7,8,174,20191117,00:00,17.59,,6.0,,,,,,,,,,,,0.5,
10297,RD,I,48,441,1509,43202,1,7,8,174,20191123,00:00,12.97,,6.0,,,,,,,,,,,,0.5,
10298,RD,I,48,441,1509,43202,1,7,8,174,20191129,00:00,8.56,,6.0,,,,,,,,,,,,0.5,
10299,RD,I,48,441,1509,43202,1,7,8,174,20191205,00:00,26.25,,6.0,,,,,,,,,,,,0.5,
10300,RD,I,48,441,1509,43202,1,7,8,174,20191211,00:00,6.07,,6.0,,,,,,,,,,,,0.5,
10301,RD,I,48,441,1509,43202,1,7,8,174,20191219,00:00,13.72,,6.0,,,,,,,,,,,,0.5,
10302,RD,I,48,441,1509,43202,1,7,8,174,20191223,00:00,14.92,,6.0,,,,,,,,,,,,0.5,
10303,RD,I,48,441,1509,43202,1,7,8,174,20191229,00:00,9.92,,6.0,,,,,,,,,,,,0.5,
10304,RD,I,48,441,1509,43202,1,7,8,174,20200104,00:00,8.12,,6.0,,,,,,,,,,,,0.5,
10305,RD,I,48,441,1509,43202,1,7,8,174,20200110,00:00,9.6,,6.0,,,,,,,,,,,,0.5,
10306,RD,I,48,441,1509,43202,1,7,8,174,20200116,00:00,9.84,,6.0,,,,,,,,,,,,0.5,
10307,RD,I,48,441,1509,43202,1,7,8,174,20200122,00:00,14.67,,6.0,,,,,,,,,,,,0.5,
10308,RD,I,48,441,1509,43202,1,7,8,174,20200128,00:00,14.17,,6.0,,,,,,,,,,,,0.5,
10309,RD,I,48,441,1509,45201,1,7,8,175,20190507,00:00,0.15,,6.0,,SQ,,,,,,,,,,0.1,
10310,RD,I,48,441,1509,45201,1,7,8,175,20190509,00:00,0.16,,6.0,,SQ,,,,,,,,,,0.1,
10311,RD,I,48,441,1509,45201,1,7,8,175,20190516,00:00,0.18,,6.0,,SQ,,,,,,,,,,0.1,
10312,RD,I,48,441,1509,45201,1,7,8,175,20190521,00:00,0.16,,6.0,,SQ,,,,,,,,,,0.1,
10313,RD,I,48,441,1509,45201,1,7,8,175,20190527,00:00,0.13,,6.0,,SQ,,,,,,,,,,0.1,
10314,RD,I,48,441,1509,45201,1,7,8,175,20190602,00:00,0.14,,6.0,,SQ,,,,,,,,,,0.1,
10315,RD,I,48,441,1509,45201,1,7,8,175,20190608,00:00,0.15,,6.0,,SQ,,,,,,,,,,0.1,
10316,RD,I,48,441,1509,45201,1,7,8,175,20190614,00:00,0.13,,6.0,,SQ,,,,,,,,,,0.1,
10317,RD,I,48,441,1509,45201,1,7,8,175,20190620,00:00,0.13,,6.0,,SQ,,,,,,,,,,0.1,
10318,RD,I,48,441,1509,45201,1,7,8,175,20190626,00:00,0.12,,6.0,,SQ,,,,,,,,,,0.1,
10319,RD,I,48,441,1509,45201,1,7,8,175,20190702,00:00,0.12,,6.0,,SQ,,,,,,,,,,0.1,
10320,RD,I,48,441,1509,45201,1,7,8,175,20190708,00:00,0.11,,6.0,,SQ,,,,,,,,,,0.1,
10321,RD,I,48,441,1509,45201,1,7,8,175,20190714,00:00,0.15,,6.0,,SQ,,,,,,,,,,0.1,
10322,RD,I,48,441,1509,45201,1,7,8,175,20190720,00:00,0.06,,6.0,,SQ,,,,,,,,,,0.1,
10323,RD,I,48,441,1509,45201,1,7,8,175,20190726,00:00,0.14,,6.0,,SQ,,,,,,,,,,0.1,
10324,RD,I,48,441,1509,45201,1,7,8,175,20190801,00:00,0.14,,6.0,,SQ,,,,,,,,,,0.1,
10325,RD,I,48,441,1509,45201,1,7,8,175,20190807,00:00,0.13,,6.0,,SQ,,,,,,,,,,0.1,
10326,RD,I,48,441,1509,45201,1,7,8,175,20190813,00:00,0.26,,6.0,,SQ,,,,,,,,,,0.1,
10327,RD,I,48,441,1509,45201,1,7,8,175,20190819,00:00,0.22,,6.0,,SQ,,,,,,,,,,0.1,
10328,RD,I,48,441,1509,45201,1,7,8,175,20190825,00:00,0.14,,6.0,,SQ,,,,,,,,,,0.1,
10329,RD,I,48,441,1509,45201,1,7,8,175,20190831,00:00,0.15,,6.0,,SQ,,,,,,,,,,0.1,
10330,RD,I,48,441,1509,45201,1,7,8,175,20190906,00:00,0.16,,6.0,,SQ,,,,,,,,,,0.1,
10331,RD,I,48,441,1509,45201,1,7,8,175,20190912,00:00,0.11,,6.0,,SQ,,,,,,,,,,0.1,
10332,RD,I,48,441,1509,45201,1,7,8,175,20190918,00:00,0.11,,6.0,,SQ,,,,,,,,,,0.1,
10333,RD,I,48,441,1509,45201,1,7,8,175,20190924,00:00,0.18,,6.0,,SQ,,,,,,,,,,0.1,
10334,RD,I,48,441,1509,45201,1,7,8,175,20190930,00:00,0.13,,6.0,,SQ,,,,,,,,,,0.1,
10335,RD,I,48,441,1509,45201,1,7,8,175,20191006,00:00,0.14,,6.0,,SQ,,,,,,,,,,0.1,
10336,RD,I,48,441,1509,45201,1,7,8,175,20191013,00:00,0.1,,6.0,,SQ,,,,,,,,,,0.1,
10337,RD,I,48,441,1509,45201,1,7,8,175,20191019,00:00,0.2,,6.0,,SQ,,,,,,,,,,0.1,
10338,RD,I,48,441,1509,45201,1,7,8,175,20191024,00:00,0.16,,6.0,,SQ,,,,,,,,,,0.1,
10339,RD,I,48,441,1509,45201,1,7,8,175,20191030,00:00,0.16,,6.0,,SQ,,,,,,,,,,0.1,
10340,RD,I,48,441,1509,45201,1,7,8,175,20191105,00:00,0.19,,6.0,,SQ,,,,,,,,,,0.1,
10341,RD,I,48,441,1509,45201,1,7,8,175,20191111,00:00,0.18,,6.0,,SQ,,,,,,,,,,0.1,
10342,RD,I,48,441,1509,45201,1,7,8,175,20191117,00:00,0.24,,6.0,,SQ,,,,,,,,,,0.1,
10343,RD,I,48,441,1509,45201,1,7,8,175,20191123,00:00,0.21,,6.0,,SQ,,,,,,,,,,0.1,
10344,RD,I,48,441,1509,45201,1,7,8,175,20191129,00:00,0.19,,6.0,,SQ,,,,,,,,,,0.1,
10345,RD,I,48,441,1509,45201,1,7,8,175,20191205,00:00,0.2,,6.0,,SQ,,,,,,,,,,0.1,
10346,RD,I,48,441,1509,45201,1,7,8,175,20191211,00:00,0.14,,6.0,,SQ,,,,,,,,,,0.1,
10347,RD,I,48,441,1509,45201,1,7,8,175,20191219,00:00,0.17,,6.0,,SQ,,,,,,,,,,0.1,
10348,RD,I,48,441,1509,45201,1,7,8,175,20191223,00:00,0.2,,6.0,,SQ,,,,,,,,,,0.1,
10349,RD,I,48,441,1509,45201,1,7,8,175,20191229,00:00,0.15,,6.0,,SQ,,,,,,,,,,0.1,
10350,RD,I,48,441,1509,45201,1,7,8,175,20200104,00:00,0.23,,6.0,,SQ,,,,,,,,,,0.1,
10351,RD,I,48,441,1509,45201,1,7,8,175,20200110,00:00,0.15,,6.0,,SQ,,,,,,,,,,0.1,
10352,RD,I,48,441,1509,45201,1,7,8,175,20200116,00:00,0.17,,6.0,,SQ,,,,,,,,,,0.1,
10353,RD,I,48,441,1509,45201,1,7,8,175,20200122,00:00,0.14,,6.0,,SQ,,,,,,,,,,0.1,
10354,RD,I,48,441,1509,45201,1,7,8,175,20200128,00:00,0.14,,6.0,,SQ,,,,,,,,,,0.1,
10355,RD,I,48,441,1509,45202,1,7,8,175,20190507,00:00,0.27,,6.0,,SQ,,,,,,,,,,0.1,
10356,RD,I,48,441,1509,45202,1,7,8,175,20190509,00:00,0.35,,6.0,,SQ,,,,,,,,,,0.1,
10357,RD,I,48,441,1509,45202,1,7,8,175,20190516,00:00,0.22,,6.0,,SQ,,,,,,,,,,0.1,
10358,RD,I,48,441,1509,45202,1,7,8,175,20190521,00:00,0.23,,6.0,,SQ,,,,,,,,,,0.1,
10359,RD,I,48,441,1509,45202,1,7,8,175,20190527,00:00,0.19,,6.0,,SQ,,,,,,,,,,0.1,
10360,RD,I,48,441,1509,45202,1,7,8,175,20190602,00:00,0.19,,6.0,,SQ,,,,,,,,,,0.1,
10361,RD,I,48,441,1509,45202,1,7,8,175,20190608,00:00,0.22,,6.0,,SQ,,,,,,,,,,0.1,
10362,RD,I,48,441,1509,45202,1,7,8,175,20190614,00:00,0.14,,6.0,,SQ,,,,,,,,,,0.1,
10363,RD,I,48,441,1509,45202,1,7,8,175,20190620,00:00,0.13,,6.0,,SQ,,,,,,,,,,0.1,
10364,RD,I,48,441,1509,45202,1,7,8,175,20190626,00:00,0.15,,6.0,,SQ,,,,,,,,,,0.1,
10365,RD,I,48,441,1509,45202,1,7,8,175,20190702,00:00,0.12,,6.0,,SQ,,,,,,,,,,0.1,
10366,RD,I,48,441,1509,45202,1,7,8,175,20190708,00:00,0.15,,6.0,,SQ,,,,,,,,,,0.1,
10367,RD,I,48,441,1509,45202,1,7,8,175,20190714,00:00,0.18,,6.0,,SQ,,,,,,,,,,0.1,
10368,RD,I,48,441,1509,45202,1,7,8,175,20190720,00:00,0.08,,6.0,,SQ,,,,,,,,,,0.1,
10369,RD,I,48,441,1509,45202,1,7,8,175,20190726,00:00,0.16,,6.0,,SQ,,,,,,,,,,0.1,
10370,RD,I,48,441,1509,45202,1,7,8,175,20190801,00:00,0.22,,6.0,,SQ,,,,,,,,,,0.1,
10371,RD,I,48,441,1509,45202,1,7,8,175,20190807,00:00,0.16,,6.0,,SQ,,,,,,,,,,0.1,
10372,RD,I,48,441,1509,45202,1,7,8,175,20190813,00:00,0.15,,6.0,,SQ,,,,,,,,,,0.1,
10373,RD,I,48,441,1509,45202,1,7,8,175,20190819,00:00,0.14,,6.0,,SQ,,,,,,,,,,0.1,
10374,RD,I,48,441,1509,45202,1,7,8,175,20190825,00:00,0.12,,6.0,,SQ,,,,,,,,,,0.1,
10375,RD,I,48,441,1509,45202,1,7,8,175,20190831,00:00,0.12,,6.0,,SQ,,,,,,,,,,0.1,
10376,RD,I,48,441,1509,45202,1,7,8,175,20190906,00:00,0.14,,6.0,,SQ,,,,,,,,,,0.1,
10377,RD,I,48,441,1509,45202,1,7,8,175,20190912,00:00,0.08,,6.0,,SQ,,,,,,,,,,0.1,
10378,RD,I,48,441,1509,45202,1,7,8,175,20190918,00:00,0.12,,6.0,,SQ,,,,,,,,,,0.1,
10379,RD,I,48,441,1509,45202,1,7,8,175,20190924,00:00,0.21,,6.0,,SQ,,,,,,,,,,0.1,
10380,RD,I,48,441,1509,45202,1,7,8,175,20190930,00:00,0.1,,6.0,,SQ,,,,,,,,,,0.1,
10381,RD,I,48,441,1509,45202,1,7,8,175,20191006,00:00,0.11,,6.0,,SQ,,,,,,,,,,0.1,
10382,RD,I,48,441,1509,45202,1,7,8,175,20191013,00:00,0.0,,6.0,,MD,ND,,,,,,,,,0.1,
10383,RD,I,48,441,1509,45202,1,7,8,175,20191019,00:00,0.4,,6.0,,SQ,,,,,,,,,,0.1,
10384,RD,I,48,441,1509,45202,1,7,8,175,20191024,00:00,0.13,,6.0,,SQ,,,,,,,,,,0.1,
10385,RD,I,48,441,1509,45202,1,7,8,175,20191030,00:00,0.15,,6.0,,SQ,,,,,,,,,,0.1,
10386,RD,I,48,441,1509,45202,1,7,8,175,20191105,00:00,0.28,,6.0,,SQ,,,,,,,,,,0.1,
10387,RD,I,48,441,1509,45202,1,7,8,175,20191111,00:00,0.15,,6.0,,SQ,,,,,,,,,,0.1,
10388,RD,I,48,441,1509,45202,1,7,8,175,20191117,00:00,0.28,,6.0,,SQ,,,,,,,,,,0.1,
10389,RD,I,48,441,1509,45202,1,7,8,175,20191123,00:00,0.41,,6.0,,SQ,,,,,,,,,,0.1,
10390,RD,I,48,441,1509,45202,1,7,8,175,20191129,00:00,0.12,,6.0,,SQ,,,,,,,,,,0.1,
10391,RD,I,48,441,1509,45202,1,7,8,175,20191205,00:00,0.3,,6.0,,SQ,,,,,,,,,,0.1,
10392,RD,I,48,441,1509,45202,1,7,8,175,20191211,00:00,0.07,,6.0,,SQ,,,,,,,,,,0.1,
10393,RD,I,48,441,1509,45202,1,7,8,175,20191219,00:00,0.13,,6.0,,SQ,,,,,,,,,,0.1,
10394,RD,I,48,441,1509,45202,1,7,8,175,20191223,00:00,0.18,,6.0,,SQ,,,,,,,,,,0.1,
10395,RD,I,48,441,1509,45202,1,7,8,175,20191229,00:00,0.11,,6.0,,MD,,,,,,,,,,0.1,
10396,RD,I,48,441,1509,45202,1,7,8,175,20200104,00:00,0.25,,6.0,,MD,,,,,,,,,,0.1,
10397,RD,I,48,441,1509,45202,1,7,8,175,20200110,00:00,0.14,,6.0,,MD,,,,,,,,,,0.1,
10398,RD,I,48,441,1509,45202,1,7,8,175,20200116,00:00,0.15,,6.0,,SQ,,,,,,,,,,0.1,
10399,RD,I,48,441,1509,45202,1,7,8,175,20200122,00:00,0.18,,6.0,,SQ,,,,,,,,,,0.1,
10400,RD,I,48,441,1509,45202,1,7,8,175,20200128,00:00,0.16,,6.0,,SQ,,,,,,,,,,0.1,
10401,RD,I,48,441,1509,45203,1,7,8,175,20190507,00:00,0.05,,6.0,,SQ,,,,,,,,,,0.1,
10402,RD,I,48,441,1509,45203,1,7,8,175,20190509,00:00,0.08,,6.0,,SQ,,,,,,,,,,0.1,
10403,RD,I,48,441,1509,45203,1,7,8,175,20190516,00:00,0.05,,6.0,,SQ,,,,,,,,,,0.1,
10404,RD,I,48,441,1509,45203,1,7,8,175,20190521,00:00,0.04,,6.0,,SQ,,,,,,,,,,0.1,
10405,RD,I,48,441,1509,45203,1,7,8,175,20190527,00:00,0.04,,6.0,,SQ,,,,,,,,,,0.1,
10406,RD,I,48,441,1509,45203,1,7,8,175,20190602,00:00,0.04,,6.0,,SQ,,,,,,,,,,0.1,
10407,RD,I,48,441,1509,45203,1,7,8,175,20190608,00:00,0.06,,6.0,,SQ,,,,,,,,,,0.1,
10408,RD,I,48,441,1509,45203,1,7,8,175,20190614,00:00,0.0,,6.0,,MD,ND,,,,,,,,,0.1,
10409,RD,I,48,441,1509,45203,1,7,8,175,20190620,00:00,0.03,,6.0,,SQ,,,,,,,,,,0.1,
10410,RD,I,48,441,1509,45203,1,7,8,175,20190626,00:00,0.04,,6.0,,SQ,,,,,,,,,,0.1,
10411,RD,I,48,441,1509,45203,1,7,8,175,20190702,00:00,0.0,,6.0,,MD,ND,,,,,,,,,0.1,
10412,RD,I,48,441,1509,45203,1,7,8,175,20190708,00:00,0.0,,6.0,,MD,ND,,,,,,,,,0.1,
10413,RD,I,48,441,1509,45203,1,7,8,175,20190714,00:00,0.0,,6.0,,MD,ND,,,,,,,,,0.1,
10414,RD,I,48,441,1509,45203,1,7,8,175,20190720,00:00,0.0,,6.0,,MD,ND,,,,,,,,,0.1,
10415,RD,I,48,441,1509,45203,1,7,8,175,20190726,00:00,0.03,,6.0,,SQ,,,,,,,,,,0.1,
10416,RD,I,48,441,1509,45203,1,7,8,175,20190801,00:00,0.05,,6.0,,SQ,,,,,,,,,,0.1,
10417,RD,I,48,441,1509,45203,1,7,8,175,20190807,00:00,0.06,,6.0,,SQ,,,,,,,,,,0.1,
10418,RD,I,48,441,1509,45203,1,7,8,175,20190813,00:00,0.04,,6.0,,SQ,,,,,,,,,,0.1,
10419,RD,I,48,441,1509,45203,1,7,8,175,20190819,00:00,0.04,,6.0,,SQ,,,,,,,,,,0.1,
10420,RD,I,48,441,1509,45203,1,7,8,175,20190825,00:00,0.02,,6.0,,SQ,,,,,,,,,,0.1,
10421,RD,I,48,441,1509,45203,1,7,8,175,20190831,00:00,0.03,,6.0,,SQ,,,,,,,,,,0.1,
10422,RD,I,48,441,1509,45203,1,7,8,175,20190906,00:00,0.06,,6.0,,SQ,,,,,,,,,,0.1,
10423,RD,I,48,441,1509,45203,1,7,8,175,20190912,00:00,0.0,,6.0,,MD,ND,,,,,,,,,0.1,
10424,RD,I,48,441,1509,45203,1,7,8,175,20190918,00:00,0.0,,6.0,,MD,ND,,,,,,,,,0.1,
10425,RD,I,48,441,1509,45203,1,7,8,175,20190924,00:00,0.0,,6.0,,MD,ND,,,,,,,,,0.1,
10426,RD,I,48,441,1509,45203,1,7,8,175,20190930,00:00,0.0,,6.0,,MD,ND,,,,,,,,,0.1,
10427,RD,I,48,441,1509,45203,1,7,8,175,20191006,00:00,0.0,,6.0,,MD,ND,,,,,,,,,0.1,
10428,RD,I,48,441,1509,45203,1,7,8,175,20191013,00:00,0.0,,6.0,,MD,ND,,,,,,,,,0.1,
10429,RD,I,48,441,1509,45203,1,7,8,175,20191019,00:00,0.05,,6.0,,SQ,,,,,,,,,,0.1,
10430,RD,I,48,441,1509,45203,1,7,8,175,20191024,00:00,0.0,,6.0,,MD,ND,,,,,,,,,0.1,
10431,RD,I,48,441,1509,45203,1,7,8,175,20191030,00:00,0.0,,6.0,,MD,ND,,,,,,,,,0.1,
10432,RD,I,48,441,1509,45203,1,7,8,175,20191105,00:00,0.04,,6.0,,SQ,,,,,,,,,,0.1,
10433,RD,I,48,441,1509,45203,1,7,8,175,20191111,00:00,0.03,,6.0,,SQ,,,,,,,,,,0.1,
10434,RD,I,48,441,1509,45203,1,7,8,175,20191117,00:00,0.06,,6.0,,SQ,,,,,,,,,,0.1,
10435,RD,I,48,441,1509,45203,1,7,8,175,20191123,00:00,0.06,,6.0,,SQ,,,,,,,,,,0.1,
10436,RD,I,48,441,1509,45203,1,7,8,175,20191129,00:00,0.03,,6.0,,SQ,,,,,,,,,,0.1,
10437,RD,I,48,441,1509,45203,1,7,8,175,20191205,00:00,0.04,,6.0,,SQ,,,,,,,,,,0.1,
10438,RD,I,48,441,1509,45203,1,7,8,175,20191211,00:00,0.02,,6.0,,SQ,,,,,,,,,,0.1,
10439,RD,I,48,441,1509,45203,1,7,8,175,20191219,00:00,0.03,,6.0,,SQ,,,,,,,,,,0.1,
10440,RD,I,48,441,1509,45203,1,7,8,175,20191223,00:00,0.04,,6.0,,SQ,,,,,,,,,,0.1,
10441,RD,I,48,441,1509,45203,1,7,8,175,20191229,00:00,0.02,,6.0,,MD,,,,,,,,,,0.1,
10442,RD,I,48,441,1509,45203,1,7,8,175,20200104,00:00,0.04,,6.0,,MD,,,,,,,,,,0.1,
10443,RD,I,48,441,1509,45203,1,7,8,175,20200110,00:00,0.03,,6.0,,MD,,,,,,,,,,0.1,
10444,RD,I,48,441,1509,45203,1,7,8,175,20200116,00:00,0.03,,6.0,,SQ,,,,,,,,,,0.1,
10445,RD,I,48,441,1509,45203,1,7,8,175,20200122,00:00,0.02,,6.0,,SQ,,,,,,,,,,0.1,
10446,RD,I,48,441,1509,45203,1,7,8,175,20200128,00:00,0.02,,6.0,,SQ,,,,,,,,,,0.1,
10447,RD,I,48,441,1509,45204,1,7,8,175,20190507,00:00,0.06,,6.0,,SQ,,,,,,,,,,0.1,
10448,RD,I,48,441,1509,45204,1,7,8,175,20190509,00:00,0.1,,6.0,,SQ,,,,,,,,,,0.1,
10449,RD,I,48,441,1509,45204,1,7,8,175,20190516,00:00,0.06,,6.0,,SQ,,,,,,,,,,0.1,
10450,RD,I,48,441,1509,45204,1,7,8,175,20190521,00:00,0.06,,6.0,,SQ,,,,,,,,,,0.1,
10451,RD,I,48,441,1509,45204,1,7,8,175,20190527,00:00,0.05,,6.0,,SQ,,,,,,,,,,0.1,
10452,RD,I,48,441,1509,45204,1,7,8,175,20190602,00:00,0.05,,6.0,,SQ,,,,,,,,,,0.1,
10453,RD,I,48,441,1509,45204,1,7,8,175,20190608,00:00,0.07,,6.0,,SQ,,,,,,,,,,0.1,
10454,RD,I,48,441,1509,45204,1,7,8,175,20190614,00:00,0.04,,6.0,,SQ,,,,,,,,,,0.1,
10455,RD,I,48,441,1509,45204,1,7,8,175,20190620,00:00,0.04,,6.0,,SQ,,,,,,,,,,0.1,
10456,RD,I,48,441,1509,45204,1,7,8,175,20190626,00:00,0.04,,6.0,,SQ,,,,,,,,,,0.1,
10457,RD,I,48,441,1509,45204,1,7,8,175,20190702,00:00,0.0,,6.0,,MD,ND,,,,,,,,,0.1,
10458,RD,I,48,441,1509,45204,1,7,8,175,20190708,00:00,0.0,,6.0,,MD,ND,,,,,,,,,0.1,
10459,RD,I,48,441,1509,45204,1,7,8,175,20190714,00:00,0.0,,6.0,,MD,ND,,,,,,,,,0.1,
10460,RD,I,48,441,1509,45204,1,7,8,175,20190720,00:00,0.0,,6.0,,MD,ND,,,,,,,,,0.1,
10461,RD,I,48,441,1509,45204,1,7,8,175,20190726,00:00,0.04,,6.0,,SQ,,,,,,,,,,0.1,
10462,RD,I,48,441,1509,45204,1,7,8,175,20190801,00:00,0.06,,6.0,,SQ,,,,,,,,,,0.1,
10463,RD,I,48,441,1509,45204,1,7,8,175,20190807,00:00,0.06,,6.0,,SQ,,,,,,,,,,0.1,
10464,RD,I,48,441,1509,45204,1,7,8,175,20190813,00:00,0.06,,6.0,,SQ,,,,,,,,,,0.1,
10465,RD,I,48,441,1509,45204,1,7,8,175,20190819,00:00,0.04,,6.0,,SQ,,,,,,,,,,0.1,
10466,RD,I,48,441,1509,45204,1,7,8,175,20190825,00:00,0.05,,6.0,,SQ,,,,,,,,,,0.1,
10467,RD,I,48,441,1509,45204,1,7,8,175,20190831,00:00,0.02,,6.0,,SQ,,,,,,,,,,0.1,
10468,RD,I,48,441,1509,45204,1,7,8,175,20190906,00:00,0.06,,6.0,,SQ,,,,,,,,,,0.1,
10469,RD,I,48,441,1509,45204,1,7,8,175,20190912,00:00,0.0,,6.0,,MD,ND,,,,,,,,,0.1,
10470,RD,I,48,441,1509,45204,1,7,8,175,20190918,00:00,0.0,,6.0,,MD,ND,,,,,,,,,0.1,
10471,RD,I,48,441,1509,45204,1,7,8,175,20190924,00:00,0.0,,6.0,,MD,ND,,,,,,,,,0.1,
10472,RD,I,48,441,1509,45204,1,7,8,175,20190930,00:00,0.0,,6.0,,MD,ND,,,,,,,,,0.1,
10473,RD,I,48,441,1509,45204,1,7,8,175,20191006,00:00,0.0,,6.0,,MD,ND,,,,,,,,,0.1,
10474,RD,I,48,441,1509,45204,1,7,8,175,20191013,00:00,0.0,,6.0,,MD,ND,,,,,,,,,0.1,
10475,RD,I,48,441,1509,45204,1,7,8,175,20191019,00:00,0.04,,6.0,,SQ,,,,,,,,,,0.1,
10476,RD,I,48,441,1509,45204,1,7,8,175,20191024,00:00,0.0,,6.0,,MD,ND,,,,,,,,,0.1,
10477,RD,I,48,441,1509,45204,1,7,8,175,20191030,00:00,0.0,,6.0,,MD,ND,,,,,,,,,0.1,
10478,RD,I,48,441,1509,45204,1,7,8,175,20191105,00:00,0.05,,6.0,,SQ,,,,,,,,,,0.1,
10479,RD,I,48,441,1509,45204,1,7,8,175,20191111,00:00,0.03,,6.0,,SQ,,,,,,,,,,0.1,
10480,RD,I,48,441,1509,45204,1,7,8,175,20191117,00:00,0.06,,6.0,,SQ,,,,,,,,,,0.1,
10481,RD,I,48,441,1509,45204,1,7,8,175,20191123,00:00,0.06,,6.0,,SQ,,,,,,,,,,0.1,
10482,RD,I,48,441,1509,45204,1,7,8,175,20191129,00:00,0.02,,6.0,,SQ,,,,,,,,,,0.1,
10483,RD,I,48,441,1509,45204,1,7,8,175,20191205,00:00,0.04,,6.0,,SQ,,,,,,,,,,0.1,
10484,RD,I,48,441,1509,45204,1,7,8,175,20191211,00:00,0.02,,6.0,,SQ,,,,,,,,,,0.1,
10485,RD,I,48,441,1509,45204,1,7,8,175,20191219,00:00,0.03,,6.0,,SQ,,,,,,,,,,0.1,
10486,RD,I,48,441,1509,45204,1,7,8,175,20191223,00:00,0.04,,6.0,,SQ,,,,,,,,,,0.1,
10487,RD,I,48,441,1509,45204,1,7,8,175,20191229,00:00,0.02,,6.0,,MD,,,,,,,,,,0.1,
10488,RD,I,48,441,1509,45204,1,7,8,175,20200104,00:00,0.04,,6.0,,MD,,,,,,,,,,0.1,
10489,RD,I,48,441,1509,45204,1,7,8,175,20200110,00:00,0.03,,6.0,,MD,,,,,,,,,,0.1,
10490,RD,I,48,441,1509,45204,1,7,8,175,20200116,00:00,0.02,,6.0,,SQ,,,,,,,,,,0.1,
10491,RD,I,48,441,1509,45204,1,7,8,175,20200122,00:00,0.02,,6.0,,SQ,,,,,,,,,,0.1,
10492,RD,I,48,441,1509,45204,1,7,8,175,20200128,00:00,0.02,,6.0,,SQ,,,,,,,,,,0.1,
10493,RD,I,48,453,21,43202,1,7,8,174,20190103,00:00,33.14,,6.0,,V,,,,,,,,,,,
10494,RD,I,48,453,21,43202,1,7,8,174,20190109,00:00,4.58,,6.0,,V,,,,,,,,,,,
10495,RD,I,48,453,21,43202,1,7,8,174,20190115,00:00,8.72,,6.0,,V,,,,,,,,,,,
